Group ID,Filename,Folder,Size (KB),Dimensions,Match %

3771,v01_c1001e0001_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0001\texture,173,512 x 512,99

3771,v01_c1001e0001_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0001\texture,170,512 x 512,99

3772,v01_c1001e9087_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9087\texture,110,512 x 512,99

3772,v01_c1001e9087_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9087\texture,104,512 x 512,99

3773,v01_c1001e9087_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9087\texture,360,512 x 1024,99

3773,v01_c1001e9087_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9087\texture,355,512 x 1024,99

3774,v01_c1101e0006_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0006\texture,190,512 x 512,100

3774,v17_c1101e0006_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0006\texture,190,512 x 512,100

3775,v01_c1101e0044_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0044\texture,426,512 x 1024,100

3775,v02_c1101e0044_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0044\texture,426,512 x 1024,100

3776,v01_c1101e0058_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0058\texture,373,512 x 512,99

3776,v01_c1101e0058_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0058\texture,373,512 x 512,99

3776,v01_c0501e0058_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0058\texture,372,512 x 512,99

3776,v01_c0101e0058_met_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0058\texture,372,512 x 512,99

3777,v01_c1101e0148_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0148\texture,172,512 x 512,99

3777,v01_c0101e0148_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0148\texture,170,512 x 512,99

3777,v01_c1101e0148_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0148\texture,170,512 x 512,99

3778,v01_c1101e0148_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0148\texture,392,512 x 1024,99

3778,v01_c0101e0148_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0148\texture,389,512 x 1024,99

3778,v01_c1101e0148_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0148\texture,389,512 x 1024,99

3779,v01_c1101e0313_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0313\texture,435,512 x 1024,99

3779,v01_c0101e0313_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0313\texture,419,512 x 1024,99

3779,v01_c1101e0313_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0313\texture,418,512 x 1024,99

3779,v01_c0201e0313_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0313\texture,417,512 x 1024,99

3780,v01_c1101e0320_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0320\texture,436,512 x 1024,99

3780,v01_c0101e0320_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0320\texture,441,512 x 1024,99

3780,v01_c0201e0320_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0320\texture,437,512 x 1024,99

3780,v01_c1101e0320_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0320\texture,433,512 x 1024,99

3781,v01_c1101e0342_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0342\texture,415,512 x 1024,99

3781,v01_c0101e0342_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0342\texture,414,512 x 1024,99

3781,v01_c1101e0342_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0342\texture,413,512 x 1024,99

3782,v01_c1101e0343_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0343\texture,385,512 x 1024,99

3782,v01_c0101e0343_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0343\texture,385,512 x 1024,99

3782,v01_c1101e0343_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0343\texture,384,512 x 1024,99

3783,v01_c1101e0355_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0355\texture,394,512 x 1024,99

3783,v01_c0201e0355_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0355\texture,393,512 x 1024,99

3783,v01_c0101e0355_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0355\texture,393,512 x 1024,99

3783,v01_c1101e0355_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0355\texture,391,512 x 1024,99

3784,v01_c1101e0498_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0498\texture,341,512 x 1024,99

3784,v01_c1101e0498_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0498\texture,338,512 x 1024,99

3784,v01_c0101e0498_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0498\texture,336,512 x 1024,99

3785,v01_c1101e0511_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0511\texture,364,512 x 1024,99

3785,v01_c0201e0511_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0511\texture,361,512 x 1024,99

3785,v01_c0101e0511_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0511\texture,361,512 x 1024,99

3785,v01_c1101e0511_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0511\texture,361,512 x 1024,99

3786,v01_c1101e0575_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0575\texture,441,512 x 1024,99

3786,v01_c0101e0575_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0575\texture,436,512 x 1024,99

3786,v01_c1101e0575_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0575\texture,435,512 x 1024,99

3787,v01_c1101e0627_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0627\texture,307,512 x 1024,99

3787,v01_c1101e0627_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0627\texture,300,512 x 1024,99

3788,v01_c1101e0630_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0630\texture,391,512 x 1024,99

3788,v01_c0101e0630_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0630\texture,388,512 x 1024,99

3788,v01_c1101e0630_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0630\texture,387,512 x 1024,99

3789,v01_c1101e0631_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0631\texture,390,512 x 1024,99

3789,v01_c0101e0631_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0631\texture,386,512 x 1024,99

3789,v01_c1101e0631_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0631\texture,386,512 x 1024,99

3790,v01_c1101e0649_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0649\texture,85,512 x 512,99

3790,v01_c1101e0649_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0649\texture,74,512 x 512,99

3791,v01_c1101e0695_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0695\texture,503,512 x 1024,99

3791,v01_c1101e0695_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0695\texture,498,512 x 1024,99

3792,v01_c1101e0712_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0712\texture,448,512 x 1024,99

3792,v01_c0201e0712_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0712\texture,447,512 x 1024,99

3792,v01_c0101e0712_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0712\texture,446,512 x 1024,99

3792,v01_c1101e0712_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0712\texture,445,512 x 1024,99

3793,v01_c1101e0717_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0717\texture,429,512 x 1024,99

3793,v01_c0201e0717_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0717\texture,558,512 x 1024,99

3793,v01_c0101e0717_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0717\texture,558,512 x 1024,99

3793,v01_c1101e0717_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0717\texture,425,512 x 1024,99

3794,v01_c1101e0766_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0766\texture,447,512 x 1024,99

3794,v01_c1101e0766_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0766\texture,442,512 x 1024,99

3794,v01_c0101e0766_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0766\texture,441,512 x 1024,99

3795,v01_c1101e6011_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e6011\texture,414,1024 x 512,99

3795,v01_c0101e6011_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6011\texture,415,1024 x 512,99

3795,v01_c1101e6011_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6011\texture,410,1024 x 512,99

3796,v01_c1101e6014_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e6014\texture,337,512 x 1024,99

3796,v01_c0101e6014_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6014\texture,335,512 x 1024,99

3796,v01_c1101e6014_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6014\texture,328,512 x 1024,99

3797,v01_c1101e6025_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e6025\texture,342,512 x 1024,99

3797,v01_c1101e6024_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6024\texture,340,512 x 1024,99

3797,v01_c1101e6025_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6025\texture,335,512 x 1024,99

3798,v01_c1101e6102_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e6102\texture,412,512 x 1024,99

3798,v01_c0101e6102_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6102\texture,413,512 x 1024,99

3798,v01_c1101e6102_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6102\texture,406,512 x 1024,99

3799,v01_c1101e6120_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e6120\texture,293,512 x 1024,99

3799,v01_c0101e6120_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6120\texture,313,512 x 1024,99

3799,v01_c0201e6120_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6120\texture,305,512 x 1024,99

3799,v01_c1101e6120_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6120\texture,286,512 x 1024,99

3800,v01_c1101e6135_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e6135\texture,302,512 x 1024,99

3800,v01_c0201e6135_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6135\texture,298,512 x 1024,99

3800,v01_c0101e6135_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6135\texture,297,512 x 1024,99

3800,v01_c1101e6135_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6135\texture,296,512 x 1024,99

3801,v01_c1101e6146_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e6146\texture,563,512 x 1024,99

3801,v01_c0101e6146_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6146\texture,566,512 x 1024,99

3801,v01_c0201e6146_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6146\texture,562,512 x 1024,99

3801,v01_c1101e6146_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6146\texture,560,512 x 1024,99

3802,v01_c1101e6152_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e6152\texture,385,512 x 1024,99

3802,v01_c0101e6152_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6152\texture,383,512 x 1024,99

3802,v01_c1101e6152_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6152\texture,380,512 x 1024,99

3803,v01_c1101e9050_top_a_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9050\texture,530,512 x 1024,99

3803,v01_c1101e9050_top_a_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9050\texture,526,512 x 1024,99

3804,v01_c1101e9050_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9050\texture,112,512 x 256,100

3804,v01_c0101e9112_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9112\texture,112,512 x 256,100

3804,v01_c0101e9049_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9049\texture,112,512 x 256,100

3804,v01_c0101e6027_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e6027\texture,112,512 x 256,100

3805,v01_c1101e9092_top_a_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9092\texture,727,1024 x 1024,99

3805,v01_c1101e9092_top_a_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9092\texture,732,1024 x 1024,99

3806,v01_c1101e9092_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9092\texture,340,512 x 1024,99

3806,v01_c1101e9092_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9092\texture,339,512 x 1024,99

3807,v01_c1101e9191_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9191\texture,93,512 x 256,99

3807,v01_c0101e0574_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0574\texture,92,512 x 256,99

3807,v03_c0101e0574_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0574\texture,92,512 x 256,99

3807,v01_c1101e9191_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9191\texture,92,512 x 256,99

3808,v01_c1101e9191_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9191\texture,437,512 x 1024,99

3808,v02_c0101e0574_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0574\texture,433,512 x 1024,99

3808,v01_c0101e0574_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0574\texture,432,512 x 1024,99

3808,v03_c0101e0574_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0574\texture,432,512 x 1024,99

3809,v01_c1101e9200_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9200\texture,76,256 x 512,99

3809,v01_c1101e9200_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9200\texture,76,256 x 512,99

3809,v01_c0101e0533_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0533\texture,76,256 x 512,99

3810,v01_c1101e9200_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9200\texture,423,512 x 1024,99

3810,v01_c1101e9200_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9200\texture,420,512 x 1024,99

3811,v01_c1101e9201_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9201\texture,166,512 x 512,99

3811,v01_c1101e9201_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9201\texture,162,512 x 512,99

3811,v01_c0201e0532_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0532\texture,162,512 x 512,99

3812,v01_c1101e9201_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9201\texture,287,512 x 512,99

3812,v02_c0101e0039_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0039\texture,286,512 x 512,99

3812,v03_c0101e0039_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0039\texture,286,512 x 512,99

3812,v01_c1101e9201_glv_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9201\texture,286,512 x 512,99

3813,v01_c1101e9201_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9201\texture,129,512 x 1024,99

3813,v01_c1101e9191_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9191\texture,94,512 x 1024,99

3813,v01_c1101e9200_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9200\texture,93,512 x 1024,99

3813,v01_c1101e9201_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9201\texture,93,512 x 1024,99

3813,v01_c1101e9190_top_b_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9190\texture,93,512 x 1024,99

3814,v01_c1101e9201_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9201\texture,429,512 x 1024,99

3814,v01_c1101e9201_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e9201\texture,425,512 x 1024,99

3814,v01_c0101e0532_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0532\texture,425,512 x 1024,99

3815,v01_c1101e9903_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e9903\texture,148,512 x 512,99

3815,v01_c1101e0001_sho_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0001\texture,147,512 x 512,99

3816,v01_c1201e0038_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0038\texture,495,512 x 1024,100

3816,v03_c1201e0038_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0038\texture,495,512 x 1024,100

3817,v01_c1201e0044_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0044\texture,414,512 x 1024,100

3817,v02_c1201e0044_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0044\texture,414,512 x 1024,100

3818,v01_c1201e0049_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0049\texture,80,256 x 512,99

3818,v01_c1201e0049_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0049\texture,78,256 x 512,99

3819,v01_c1201e0049_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0049\texture,80,256 x 1024,99

3819,v01_c1201e0049_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0049\texture,78,256 x 1024,99

3820,v01_c1201e0051_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0051\texture,48,256 x 256,99

3820,v01_c1201e0051_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0051\texture,47,256 x 256,99

3821,v01_c1201e0051_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0051\texture,44,256 x 256,99

3821,v01_c1201e0051_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0051\texture,44,256 x 256,99

3822,v01_c1201e0052_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0052\texture,251,512 x 512,99

3822,v01_c1201e0052_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0052\texture,249,512 x 512,99

3823,v01_c1201e0052_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0052\texture,414,512 x 1024,99

3823,v01_c1201e0052_top_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0052\texture,411,512 x 1024,99

3824,v01_c1201e0059_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0059\texture,106,256 x 512,99

3824,v01_c1201e0059_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0059\texture,105,256 x 512,99

3825,v01_c1201e0145_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_n_RGB\chara\equipment\e0145\texture,116,256 x 512,99

3825,v01_c1201e0145_dwn_n.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_n_RGB\equipment\e0145\texture,115,256 x 512,99

